Date,Price,Open,High,Low,Vol.,Change %
01/12/2004,138.3,138.3,138.3,138.3,,-0.11%
01/09/2004,138.45,138.45,138.45,138.45,,0.04%
01/08/2004,138.4,138.4,138.4,138.4,,-0.04%
01/07/2004,138.45,138.45,138.45,138.45,,-0.07%
01/06/2004,138.55,138.55,138.55,138.55,,-0.61%
01/05/2004,139.4,139.4,139.4,139.4,,0.25%
01/02/2004,139.05,139.05,139.05,139.05,,-0.36%
12/31/2003,139.55,139.55,139.55,139.55,,-0.39%
12/30/2003,140.1,140.1,140.1,140.1,,0.40%
12/29/2003,139.535,139.535,139.535,139.535,,0.49%
12/26/2003,138.85,138.85,138.85,138.85,,0.00%
12/25/2003,138.85,138.85,138.85,138.85,,0.00%
12/24/2003,138.85,138.85,138.85,138.85,,1.02%
12/23/2003,137.45,137.45,137.45,137.45,,0.30%
12/22/2003,137.035,137.035,137.035,137.035,,0.37%
12/19/2003,136.535,136.535,136.535,136.535,,-0.23%
12/18/2003,136.85,136.85,136.85,136.85,,-0.51%
12/17/2003,137.55,137.55,137.55,137.55,,0.22%
12/16/2003,137.25,137.25,137.25,137.25,,0.00%
12/15/2003,137.25,137.25,137.25,137.25,,-0.44%
12/12/2003,137.85,137.85,137.85,137.85,,0.57%
12/11/2003,137.07,137.07,137.07,137.07,,-0.93%
12/10/2003,138.35,138.35,138.35,138.35,,-0.25%
12/09/2003,138.7,138.7,138.7,138.7,,-0.04%
12/08/2003,138.75,138.75,138.75,138.75,,-0.22%
12/05/2003,139.05,139.05,139.05,139.05,,0.22%
12/04/2003,138.75,138.75,138.75,138.75,,-0.29%
12/03/2003,139.15,139.15,139.15,139.15,,-1.97%
12/02/2003,141.95,141.95,141.95,141.95,,-1.08%
12/01/2003,143.5,143.5,143.5,143.5,,0.00%
11/28/2003,143.5,143.5,143.5,143.5,,-0.52%
11/27/2003,144.25,144.25,144.25,144.25,,0.17%
11/26/2003,144,144,144,144,,0.00%
11/25/2003,144,144,144,144,,-0.35%
11/24/2003,144.5,144.5,144.5,144.5,,0.35%
11/21/2003,144,144,144,144,,-0.17%
11/20/2003,144.25,144.25,144.25,144.25,,1.58%
11/19/2003,142,142,142,142,,-0.49%
11/18/2003,142.7,142.7,142.7,142.7,,1.39%
11/17/2003,140.75,140.75,140.75,140.75,,5.91%
11/14/2003,132.9,132.9,132.9,132.9,,0.11%
11/13/2003,132.75,132.75,132.75,132.75,,0.00%
11/12/2003,132.75,132.75,132.75,132.75,,-3.14%
11/11/2003,137.05,137.05,137.05,137.05,,-1.51%
11/10/2003,139.15,139.15,139.15,139.15,,0.25%
11/07/2003,138.8,138.8,138.8,138.8,,-7.42%
11/06/2003,149.925,149.925,149.925,149.925,,0.00%
11/05/2003,149.925,149.925,149.925,149.925,,0.18%
11/04/2003,149.65,149.65,149.65,149.65,,8.84%
11/03/2003,137.5,137.5,137.5,137.5,,3.58%
10/31/2003,132.75,132.75,132.75,132.75,,-4.22%
10/30/2003,138.6,138.6,138.6,138.6,,0.11%
10/29/2003,138.45,138.45,138.45,138.45,,1.76%
10/28/2003,136.05,136.05,136.05,136.05,,0.04%
10/27/2003,136,136,136,136,,-0.73%
10/24/2003,137,137,137,137,,0.77%
10/23/2003,135.95,135.95,135.95,135.95,,-0.22%
10/22/2003,136.25,136.25,136.25,136.25,,-1.48%
10/21/2003,138.3,138.3,138.3,138.3,,0.04%
10/20/2003,138.25,138.25,138.25,138.25,,1.69%
10/17/2003,135.95,135.95,135.95,135.95,,0.63%
10/16/2003,135.1,135.1,135.1,135.1,,1.20%
10/15/2003,133.5,133.5,133.5,133.5,,0.56%
10/14/2003,132.75,132.75,132.75,132.75,,-0.26%
10/13/2003,133.1,133.1,133.1,133.1,,0.23%
10/10/2003,132.8,132.8,132.8,132.8,,0.64%
10/09/2003,131.95,131.95,131.95,131.95,,0.11%
10/08/2003,131.8,131.8,131.8,131.8,,0.50%
10/07/2003,131.15,131.15,131.15,131.15,,0.00%
10/06/2003,131.15,131.15,131.15,131.15,,0.04%
10/03/2003,131.1,131.1,131.1,131.1,,0.04%
10/02/2003,131.05,131.05,131.05,131.05,,-0.72%
10/01/2003,132,132,132,132,,0.65%
09/30/2003,131.15,131.15,131.15,131.15,,0.08%
09/29/2003,131.05,131.05,131.05,131.05,,0.38%
09/26/2003,130.55,130.55,130.55,130.55,,-0.44%
09/25/2003,131.125,131.125,131.125,131.125,,-0.13%
09/24/2003,131.3,131.3,131.3,131.3,,0.19%
09/23/2003,131.05,131.05,131.05,131.05,,0.00%
09/22/2003,131.05,131.05,131.05,131.05,,-0.72%
09/19/2003,132,132,132,132,,0.49%
09/18/2003,131.35,131.35,131.35,131.35,,0.38%
09/17/2003,130.85,130.85,130.85,130.85,,-0.34%
09/16/2003,131.3,131.3,131.3,131.3,,0.27%
09/15/2003,130.95,130.95,130.95,130.95,,-0.27%
09/12/2003,131.3,131.3,131.3,131.3,,0.19%
09/11/2003,131.05,131.05,131.05,131.05,,0.15%
09/10/2003,130.85,130.85,130.85,130.85,,-0.15%
09/09/2003,131.05,131.05,131.05,131.05,,0.00%
09/08/2003,131.05,131.05,131.05,131.05,,-0.98%
09/05/2003,132.35,132.35,132.35,132.35,,3.00%
09/04/2003,128.5,128.5,128.5,128.5,,-1.15%
09/03/2003,130,130,130,130,,-1.14%
09/02/2003,131.5,131.5,131.5,131.5,,-0.57%
09/01/2003,132.25,132.25,132.25,132.25,,0.19%
08/29/2003,132,132,132,132,,0.76%
08/28/2003,131,131,131,131,,0.77%
08/27/2003,130,130,130,130,,-0.84%
08/26/2003,131.1,131.1,131.1,131.1,,-0.34%
08/25/2003,131.55,131.55,131.55,131.55,,0.80%
08/22/2003,130.5,130.5,130.5,130.5,,-0.95%
08/21/2003,131.75,131.75,131.75,131.75,,0.96%
08/20/2003,130.5,130.5,130.5,130.5,,0.00%
08/19/2003,130.5,130.5,130.5,130.5,,-0.04%
08/18/2003,130.55,130.55,130.55,130.55,,0.81%
08/15/2003,129.5,129.5,129.5,129.5,,-0.73%
08/14/2003,130.45,130.45,130.45,130.45,,-0.08%
08/13/2003,130.55,130.55,130.55,130.55,,0.23%
08/12/2003,130.25,130.25,130.25,130.25,,-0.23%
08/11/2003,130.55,130.55,130.55,130.55,,0.23%
08/08/2003,130.25,130.25,130.25,130.25,,0.23%
08/07/2003,129.95,129.95,129.95,129.95,,0.62%
08/06/2003,129.15,129.15,129.15,129.15,,0.47%
08/05/2003,128.55,128.55,128.55,128.55,,0.35%
08/04/2003,128.1,128.1,128.1,128.1,,-0.04%
08/01/2003,128.15,128.15,128.15,128.15,,-0.04%
07/31/2003,128.2,128.2,128.2,128.2,,0.00%
07/30/2003,128.2,128.2,128.2,128.2,,0.04%
07/29/2003,128.15,128.15,128.15,128.15,,-0.08%
07/28/2003,128.25,128.25,128.25,128.25,,-0.12%
07/25/2003,128.4,128.4,128.4,128.4,,-0.47%
07/24/2003,129,129,129,129,,0.35%
07/23/2003,128.55,128.55,128.55,128.55,,-0.46%
07/22/2003,129.15,129.15,129.15,129.15,,-0.46%
07/21/2003,129.75,129.75,129.75,129.75,,0.00%
07/18/2003,129.75,129.75,129.75,129.75,,-0.08%
07/17/2003,129.85,129.85,129.85,129.85,,0.04%
07/16/2003,129.8,129.8,129.8,129.8,,0.04%
07/15/2003,129.75,129.75,129.75,129.75,,-0.12%
07/14/2003,129.9,129.9,129.9,129.9,,0.12%
07/11/2003,129.75,129.75,129.75,129.75,,-0.57%
07/10/2003,130.5,130.5,130.5,130.5,,0.42%
07/09/2003,129.95,129.95,129.95,129.95,,-0.04%
07/08/2003,130,130,130,130,,-1.14%
07/07/2003,131.5,131.5,131.5,131.5,,1.08%
07/04/2003,130.1,130.1,130.1,130.1,,0.04%
07/03/2003,130.05,130.05,130.05,130.05,,-0.04%
07/02/2003,130.1,130.1,130.1,130.1,,0.00%
07/01/2003,130.1,130.1,130.1,130.1,,0.04%
06/30/2003,130.05,130.05,130.05,130.05,,0.08%
06/27/2003,129.95,129.95,129.95,129.95,,0.19%
06/26/2003,129.7,129.7,129.7,129.7,,-0.31%
06/25/2003,130.1,130.1,130.1,130.1,,0.00%
06/24/2003,130.1,130.1,130.1,130.1,,-0.91%
06/23/2003,131.3,131.3,131.3,131.3,,0.31%
06/20/2003,130.9,130.9,130.9,130.9,,-0.30%
06/19/2003,131.3,131.3,131.3,131.3,,-0.15%
06/18/2003,131.5,131.5,131.5,131.5,,0.00%
06/17/2003,131.5,131.5,131.5,131.5,,-0.04%
06/16/2003,131.55,131.55,131.55,131.55,,0.04%
06/13/2003,131.5,131.5,131.5,131.5,,-0.34%
06/12/2003,131.95,131.95,131.95,131.95,,0.73%
06/11/2003,131,131,131,131,,0.27%
06/10/2003,130.65,130.65,130.65,130.65,,-0.34%
06/09/2003,131.1,131.1,131.1,131.1,,-0.38%
06/06/2003,131.6,131.6,131.6,131.6,,0.88%
06/05/2003,130.45,130.45,130.45,130.45,,0.00%
06/04/2003,130.45,130.45,130.45,130.45,,0.15%
06/03/2003,130.25,130.25,130.25,130.25,,0.12%
06/02/2003,130.1,130.1,130.1,130.1,,0.27%
05/30/2003,129.75,129.75,129.75,129.75,,0.19%
05/29/2003,129.5,129.5,129.5,129.5,,0.04%
05/28/2003,129.45,129.45,129.45,129.45,,0.04%
05/27/2003,129.4,129.4,129.4,129.4,,0.12%
05/26/2003,129.25,129.25,129.25,129.25,,0.00%
05/23/2003,129.25,129.25,129.25,129.25,,-0.35%
05/22/2003,129.7,129.7,129.7,129.7,,0.50%
05/21/2003,129.05,129.05,129.05,129.05,,-0.39%
05/20/2003,129.55,129.55,129.55,129.55,,-0.23%
05/19/2003,129.85,129.85,129.85,129.85,,-0.08%
05/16/2003,129.95,129.95,129.95,129.95,,0.00%
05/15/2003,129.95,129.95,129.95,129.95,,0.00%
05/14/2003,129.95,129.95,129.95,129.95,,-0.12%
05/13/2003,130.1,130.1,130.1,130.1,,0.12%
05/12/2003,129.95,129.95,129.95,129.95,,-0.08%
05/09/2003,130.05,130.05,130.05,130.05,,0.00%
05/08/2003,130.05,130.05,130.05,130.05,,-0.08%
05/07/2003,130.15,130.15,130.15,130.15,,0.12%
05/06/2003,130,130,130,130,,-0.61%
05/05/2003,130.8,130.8,130.8,130.8,,0.00%
05/02/2003,130.8,130.8,130.8,130.8,,0.00%
05/01/2003,130.8,130.8,130.8,130.8,,0.00%
04/30/2003,130.8,130.8,130.8,130.8,,0.04%
04/29/2003,130.75,130.75,130.75,130.75,,1.00%
04/28/2003,129.45,129.45,129.45,129.45,,-0.69%
04/25/2003,130.35,130.35,130.35,130.35,,0.00%
04/24/2003,130.35,130.35,130.35,130.35,,-0.31%
04/23/2003,130.75,130.75,130.75,130.75,,0.00%
04/22/2003,130.75,130.75,130.75,130.75,,0.15%
04/21/2003,130.55,130.55,130.55,130.55,,0.00%
04/18/2003,130.55,130.55,130.55,130.55,,0.00%
04/17/2003,130.55,130.55,130.55,130.55,,-0.31%
04/16/2003,130.95,130.95,130.95,130.95,,-0.23%
04/15/2003,131.25,131.25,131.25,131.25,,0.31%
04/14/2003,130.85,130.85,130.85,130.85,,-0.49%
04/11/2003,131.5,131.5,131.5,131.5,,0.50%
04/10/2003,130.85,130.85,130.85,130.85,,-0.30%
04/09/2003,131.25,131.25,131.25,131.25,,0.38%
04/08/2003,130.75,130.75,130.75,130.75,,0.23%
04/07/2003,130.45,130.45,130.45,130.45,,0.12%
04/04/2003,130.3,130.3,130.3,130.3,,0.31%
04/03/2003,129.9,129.9,129.9,129.9,,-0.04%
04/02/2003,129.95,129.95,129.95,129.95,,0.12%
04/01/2003,129.8,129.8,129.8,129.8,,0.00%
03/31/2003,129.8,129.8,129.8,129.8,,0.27%
03/28/2003,129.45,129.45,129.45,129.45,,0.00%
03/27/2003,129.45,129.45,129.45,129.45,,-0.08%
03/26/2003,129.55,129.55,129.55,129.55,,-0.15%
03/25/2003,129.75,129.75,129.75,129.75,,0.00%
03/24/2003,129.75,129.75,129.75,129.75,,0.08%
03/21/2003,129.65,129.65,129.65,129.65,,-0.04%
03/20/2003,129.7,129.7,129.7,129.7,,0.15%
03/19/2003,129.5,129.5,129.5,129.5,,-0.19%
03/18/2003,129.75,129.75,129.75,129.75,,0.12%
03/17/2003,129.6,129.6,129.6,129.6,,0.00%
03/14/2003,129.6,129.6,129.6,129.6,,-0.04%
03/13/2003,129.65,129.65,129.65,129.65,,-0.31%
03/12/2003,130.05,130.05,130.05,130.05,,0.66%
03/11/2003,129.2,129.2,129.2,129.2,,-0.12%
03/10/2003,129.35,129.35,129.35,129.35,,0.47%
03/07/2003,128.75,128.75,128.75,128.75,,0.00%
03/06/2003,128.75,128.75,128.75,128.75,,0.08%
03/05/2003,128.65,128.65,128.65,128.65,,0.04%
03/04/2003,128.6,128.6,128.6,128.6,,0.00%
03/03/2003,128.6,128.6,128.6,128.6,,0.43%
